params,fold_scores,mean_test_f1_score,std_test_f1_score,mean_test_specificity,std_test_specificity,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_roc_auc,std_test_roc_auc,mean_test_pr_auc,std_test_pr_auc,mean_fit_time,std_fit_time,mean_score_time,std_score_time
"{'nu': 0.0018867162289097905, 'eta0': 0.06251320987939835, 'learning_rate': 'optimal', 'kernel_type': 'linear', 'gamma': 4.302951812744141}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.3836160132266898, 0.3528583669971844, 0.4710111182144864], 'pr_auc': [0.3395995194382425, 0.1142403017419811, 0.7688416516342576], 'specificity': [1.0, 0.8833190516995144, 1.0], 'fit_time': [0.02535390853881836, 0.06761956214904785, 0.08490133285522461], 'score_time': [0.036733388900756836, 0.033286333084106445, 0.03139829635620117]}",0.0,0.0,0.9611063505665047,0.05500392651903355,0.0,0.0,0.0,0.0,0.4024951661461202,0.050048875886616,0.4075604909381603,0.2715262443492429,0.05929160118103027,0.0250131983306567,0.03380600611368815,0.002208822938127806
"{'nu': 0.003359661204740405, 'eta0': 0.01855611801147461, 'learning_rate': 'adaptive', 'kernel_type': 'poly', 'gamma': 6.4269328117370605}","{'f1_score': [0.3582608695652174, 0.23445392788712768, 0.43291064582718963], 'precision': [0.865546218487395, 0.14925704147261035, 1.0], 'recall': [0.22587719298245615, 0.5462662337662337, 0.27625141136620246], 'roc_auc': [0.44256996792572845, 0.35208087577946184, 0.30818347502848514], 'pr_auc': [0.26631329480486965, 0.11370901399818592, 0.6741773521260251], 'specificity': [0.997942915916688, 0.45215652670665524, 1.0], 'fit_time': [0.08732390403747559, 0.35872435569763184, 0.4344940185546875], 'score_time': [0.29273104667663574, 0.16790294647216797, 0.13389277458190918]}",0.3418751477598449,0.08184390074280681,0.816699814207781,0.25777239863275747,0.6716010866533351,0.373409454435371,0.3494649460382974,0.140670893952217,0.3676114395778918,0.05595135492686502,0.3513998869763602,0.23658822968252055,0.29351409276326496,0.1490437427903868,0.19817558924357095,0.06828725525690882
"{'nu': 0.004247426986694336, 'eta0': 0.06414686888456345, 'learning_rate': 'optimal', 'kernel_type': 'sigmoid', 'gamma': 3.946916103363037}","{'f1_score': [0.259946949602122, 0.25558121632024633, 0.16505524861878454], 'precision': [0.21777777777777776, 0.16750756811301715, 1.0], 'recall': [0.3223684210526316, 0.538961038961039, 0.0899510726383139], 'roc_auc': [0.36097229928768954, 0.6374480899705834, 0.0899510726383139], 'pr_auc': [0.3299862371693512, 0.6023432181140166, 0.5141830810031596], 'specificity': [0.9321162252507071, 0.5287060839760068, 1.0], 'fit_time': [0.045480966567993164, 0.16408395767211914, 0.3078029155731201], 'score_time': [0.07107400894165039, 0.048987388610839844, 0.06847596168518066]}",0.22686113818038425,0.04373969131995651,0.8202741030755712,0.2080240114983303,0.46176178196359824,0.38114481763164126,0.3170935108839948,0.183345495303719,0.3627904872988623,0.2235184188572474,0.4821708454288425,0.11347002155392523,0.1724559466044108,0.10725598314771354,0.06284578641255696,0.009856600313485068
"{'nu': 0.0026254416443407536, 'eta0': 0.0550399050116539, 'learning_rate': 'constant', 'kernel_type': 'linear', 'gamma': 6.9762349128723145}","{'f1_score': [0.09205020920502092, 0.18513689700130379, 0.0], 'precision': [1.0, 0.12013536379018612, 0.0], 'recall': [0.04824561403508772, 0.4034090909090909, 0.0], 'roc_auc': [0.9863346009662882, 0.2802247827151426, 0.04780561556189131], 'pr_auc': [0.9620135738962894, 0.10097310429936257, 0.4676327560125649], 'specificity': [1.0, 0.48014852899171667, 1.0], 'fit_time': [0.02945995330810547, 0.07485556602478027, 0.07794809341430664], 'score_time': [0.04087114334106445, 0.029625654220581055, 0.03313446044921875]}",0.0923957020687749,0.0755822165230553,0.8267161763305723,0.24506033357317272,0.3733784545967287,0.4457944573312818,0.1505515683147262,0.1798788571378441,0.4381216664144407,0.3990887399418112,0.5102064780694057,0.35280501123449093,0.06075453758239746,0.022164599178108552,0.034543752670288086,0.004697860137906941
"{'nu': 0.0024539250880479813, 'eta0': 0.047385916113853455, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.13133850693702698}","{'f1_score': [0.11122448979591837, 0.0, 0.0], 'precision': [0.0590465872156013, 0.0, 0.0], 'recall': [0.956140350877193, 0.0, 0.0], 'roc_auc': [0.7566020670086118, 0.7142959154527277, 1.0], 'pr_auc': [0.24477493824289479, 0.2354290082170839, 1.0], 'specificity': [0.1067112368218051, 1.0, 1.0], 'fit_time': [0.0329287052154541, 0.07583856582641602, 0.11741328239440918], 'score_time': [0.06302356719970703, 0.10150647163391113, 0.0758357048034668]}",0.03707482993197279,0.0524317273124719,0.7022370789406017,0.4211003613340304,0.019682195738533765,0.02783482815071639,0.31871345029239767,0.450728883914232,0.8236326608204466,0.12590083759801893,0.4934013154866596,0.35823968416410545,0.0753935178120931,0.03449211983509658,0.08012191454569499,0.016000253724838247
"{'nu': 0.0037086422089487314, 'eta0': 0.0880703255534172, 'learning_rate': 'adaptive', 'kernel_type': 'sigmoid', 'gamma': 3.2713170051574707}","{'f1_score': [0.3669724770642202, 0.29765590446705, 0.18789428815004264], 'precision': [0.31545741324921134, 0.20455927051671732, 1.0], 'recall': [0.43859649122807015, 0.5462662337662337, 0.10368837034249154], 'roc_auc': [0.47575736557902853, 0.6442246788487148, 0.10368837034249154], 'pr_auc': [0.44801897501159565, 0.5227048692489847, 0.5258416466699707], 'specificity': [0.9442015942401646, 0.6262496429591545, 1.0], 'fit_time': [0.6678810119628906, 3.8035857677459717, 1.3329873085021973], 'score_time': [0.08007287979125977, 0.06919455528259277, 0.06972265243530273]}",0.28417422322710423,0.0737272732575361,0.8568170790664397,0.16461950566108516,0.5066722279219763,0.3517611097918388,0.36285036511226515,0.1884531736963584,0.40789013825674497,0.22583082991728512,0.498855163643517,0.03596941663054343,1.9348180294036865,1.3490271164375613,0.07299669583638509,0.005008260255024988
"{'nu': 0.0045726848766207695, 'eta0': 0.011499904096126556, 'learning_rate': 'optimal', 'kernel_type': 'linear', 'gamma': 5.408759117126465}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.0001945433138000556, 0.3541044163634138, 0.4710111182144864], 'pr_auc': [0.02827673233299405, 0.11628483306960669, 0.7688416516342576], 'specificity': [1.0, 0.8700371322479291, 1.0], 'fit_time': [0.04107022285461426, 0.08437371253967285, 0.0733342170715332], 'score_time': [0.04989957809448242, 0.03195905685424805, 0.02820897102355957]}",0.0,0.0,0.956679044082643,0.0612650833932932,0.0,0.0,0.0,0.0,0.2751033592972334,0.2001631618846382,0.3044677390122861,0.3303217668594217,0.06625938415527344,0.018372769711736233,0.036689201990763344,0.009465773908690423
"{'nu': 0.0019527775002643466, 'eta0': 0.08067581802606583, 'learning_rate': 'optimal', 'kernel_type': 'poly', 'gamma': 8.173620223999023}","{'f1_score': [0.356401384083045, 0.22992019018509086, 0.8489115130510126], 'precision': [0.8442622950819673, 0.14537255744041228, 1.0], 'recall': [0.22587719298245615, 0.549512987012987, 0.7374858863379752], 'roc_auc': [0.4147062903465917, 0.333882921206186, 0.7722249575945679], 'pr_auc': [0.25353839571100434, 0.11031292384864375, 0.9125159016449733], 'specificity': [0.9975572126510671, 0.43159097400742646, 1.0], 'fit_time': [0.05543088912963867, 0.13485360145568848, 0.19466948509216309], 'score_time': [0.13593721389770508, 0.09634137153625488, 0.10370612144470215]}",0.47841102910638283,0.267023506524384,0.8097160622194979,0.2673766738193493,0.6632116175074598,0.37164636173081395,0.5042920221111394,0.21129689306632973,0.5069380563824485,0.1904660235944951,0.42545574040154044,0.34933182358173254,0.12831799189249674,0.05703146672773808,0.11199490229288737,0.017194681329607615
"{'nu': 0.004214151296764612, 'eta0': 0.03398855775594711, 'learning_rate': 'adaptive', 'kernel_type': 'linear', 'gamma': 5.910529613494873}","{'f1_score': [0.2909698996655518, 0.28384222251343205, 0.05561653860226857], 'precision': [0.6126760563380281, 0.16924519456165027, 1.0], 'recall': [0.19078947368421054, 0.8790584415584416, 0.02860368837034249], 'roc_auc': [0.24195126379847798, 0.536278479803544, 0.04218715360304391], 'pr_auc': [0.2315647729352386, 0.15687062161266285, 0.46180661289602665], 'specificity': [0.9929287734636153, 0.24078834618680378, 1.0], 'fit_time': [0.055403709411621094, 0.31487441062927246, 0.30937671661376953], 'score_time': [0.03763103485107422, 0.05947160720825195, 0.04663658142089844]}",0.21014288692708416,0.10930536793877932,0.7445723732168062,0.3562407986920336,0.5939737502998929,0.33941196097376575,0.36615053453766483,0.36867505842118325,0.2734722990683553,0.20293963208305058,0.2834140024813094,0.12977608061165144,0.22655161221822104,0.12104065332549792,0.0479130744934082,0.00896194644577479
"{'nu': 0.0015289030270650983, 'eta0': 0.02518884837627411, 'learning_rate': 'invscaling', 'kernel_type': 'rbf', 'gamma': 0.17946697771549225}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.7048611581022497, 0.7121536703798914, 0.9535190063981934], 'pr_auc': [0.2841389971117088, 0.2347560975609756, 0.9832653197737199], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.04491233825683594, 0.1075139045715332, 0.15900397300720215], 'score_time': [0.09299802780151367, 0.16621017456054688, 0.11304211616516113]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7901779449601115,0.11553793589876105,0.5007201381488015,0.3418060433677542,0.10381007194519043,0.04665128838589358,0.1240834395090739,0.03089161400936268
"{'nu': 0.0004764712357427925, 'eta0': 0.042756855487823486, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 4.202452659606934}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5070712265363847, 0.5794058840331334, 1.0], 'pr_auc': [0.05617147080561715, 0.17376586741889985, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.05568075180053711, 0.1177985668182373, 0.16823458671569824], 'score_time': [0.15504193305969238, 0.2145521640777588, 0.18341898918151855]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6954923701898394,0.2173349920104052,0.4099791127415056,0.41996078870904624,0.11390463511149089,0.04603233259807676,0.18433769543965658,0.024303633676845727
"{'nu': 0.00038871471770107746, 'eta0': 0.04784446209669113, 'learning_rate': 'optimal', 'kernel_type': 'linear', 'gamma': 3.056429624557495}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.4618308837792604, 0.38842728608152777, 0.18602451008192367], 'pr_auc': [0.35535705203033513, 0.13423223060951206, 0.5770595143336149], 'specificity': [1.0, 0.9548700371322479, 1.0], 'fit_time': [0.027103185653686523, 0.0558316707611084, 0.06813240051269531], 'score_time': [0.03499102592468262, 0.036597251892089844, 0.026366233825683594]}",0.0,0.0,0.9849566790440827,0.021274468518989714,0.0,0.0,0.0,0.0,0.34542755998090396,0.11663053138455426,0.35554959899115407,0.18078353282008452,0.050355752309163414,0.01719182713105156,0.03265150388081869,0.004492471867029458
"{'nu': 0.0008525234879925847, 'eta0': 0.08432817459106445, 'learning_rate': 'optimal', 'kernel_type': 'poly', 'gamma': 7.934062480926514}","{'f1_score': [0.356401384083045, 0.22999830134193985, 0.8489115130510126], 'precision': [0.8442622950819673, 0.14543501611170784, 1.0], 'recall': [0.22587719298245615, 0.549512987012987, 0.7374858863379752], 'roc_auc': [0.4163847198350724, 0.33412902436038683, 0.7720965168255475], 'pr_auc': [0.25323993546453816, 0.11035737798545783, 0.9124571570936041], 'specificity': [0.9975572126510671, 0.4318766066838046, 1.0], 'fit_time': [0.0534820556640625, 0.13625884056091309, 0.2356407642364502], 'score_time': [0.1354825496673584, 0.10673046112060547, 0.14408183097839355]}",0.4784370661586658,0.2669992780037135,0.8098112731116238,0.26724202622147375,0.6632324370645584,0.3716173525212475,0.5042920221111394,0.21129689306632973,0.5075367536736689,0.19006209699067586,0.42535149018120005,0.34934014404452496,0.14179388682047525,0.07446890326398725,0.12876494725545248,0.015971346096194758
"{'nu': 0.004707890562713146, 'eta0': 0.08496728539466858, 'learning_rate': 'optimal', 'kernel_type': 'linear', 'gamma': 1.0310550928115845}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.0001945433138000556, 0.3541044163634138, 0.4710111182144864], 'pr_auc': [0.02827673233299405, 0.11628483306960669, 0.7688416516342576], 'specificity': [1.0, 0.8701799485861182, 1.0], 'fit_time': [0.027408838272094727, 0.06261706352233887, 0.07754659652709961], 'score_time': [0.03671574592590332, 0.03187108039855957, 0.027975082397460938]}",0.0,0.0,0.9567266495287061,0.06119775912582802,0.0,0.0,0.0,0.0,0.2751033592972334,0.2001631618846382,0.3044677390122861,0.3303217668594217,0.05585749944051107,0.021019316205839172,0.032187302907307945,0.003575359863998779
"{'nu': 0.0029733083210885525, 'eta0': 0.04924403131008148, 'learning_rate': 'adaptive', 'kernel_type': 'rbf', 'gamma': 4.99838924407959}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.499875661447267, 0.5846186803770351, 1.0], 'pr_auc': [0.05536899050484538, 0.17477656405163852, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.09264373779296875, 0.22069668769836426, 0.44968128204345703], 'score_time': [0.22167277336120605, 0.23035311698913574, 0.18368816375732422]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6948314472747673,0.218542488612844,0.41004851818549465,0.4199973058059866,0.25434056917826336,0.1476886027466348,0.21190468470255533,0.020264355110459924
"{'nu': 0.0022552283480763435, 'eta0': 0.03601758927106857, 'learning_rate': 'optimal', 'kernel_type': 'rbf', 'gamma': 4.0969014167785645}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.4990285521917419, 0.5840474150242787, 1.0], 'pr_auc': [0.055283651468297494, 0.1746031746031746, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.04914069175720215, 0.10646677017211914, 0.11492252349853516], 'score_time': [0.12869906425476074, 0.16586089134216309, 0.1162099838256836]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6943586557386735,0.21889042197826966,0.4099622753571574,0.4200537065079185,0.09017666180928548,0.029221431286710432,0.13692331314086914,0.021087624437222122
"{'nu': 0.000665321946144104, 'eta0': 0.06702692806720734, 'learning_rate': 'adaptive', 'kernel_type': 'sigmoid', 'gamma': 3.268117904663086}","{'f1_score': [0.2893081761006289, 0.44789115646258504, 0.21588047675004196], 'precision': [0.2450532724505327, 0.3368808841588211, 1.0], 'recall': [0.3530701754385965, 0.6680194805194806, 0.12100112909296198], 'roc_auc': [0.40817724756736273, 0.7673771083957459, 0.12100112909296198], 'pr_auc': [0.35784247799266394, 0.4823704898303496, 0.5401914101760037], 'specificity': [0.9362303934173309, 0.7686375321336761, 1.0], 'fit_time': [0.4497518539428711, 3.8455538749694824, 1.2331881523132324], 'score_time': [0.07176971435546875, 0.05005526542663574, 0.08443737030029297]}",0.3176932697710853,0.09682122367945127,0.9016226418503357,0.09757192299594894,0.5273113855364513,0.3363371049513807,0.38069692835034635,0.22417210249669295,0.4321851616853569,0.26442738336530247,0.46013479266633905,0.07608592922206772,1.842831293741862,1.4518072441891934,0.06875411669413249,0.014197479960121646
"{'nu': 0.0002509270852897316, 'eta0': 0.03745964914560318, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 3.1900882720947266}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5165852404217022, 0.5816909454441588, 1.0], 'pr_auc': [0.05759030058095479, 0.17423278178475463, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.04994392395019531, 0.10177183151245117, 0.13865280151367188], 'score_time': [0.17324113845825195, 0.15021848678588867, 0.12553024291992188]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6994253952886202,0.2141938498256029,0.4106076941219032,0.4194749374925513,0.09678951899210612,0.03638620451197367,0.14966328938802084,0.019481847471946985
"{'nu': 0.0031742097344249487, 'eta0': 0.035471536219120026, 'learning_rate': 'invscaling', 'kernel_type': 'poly', 'gamma': 9.58837604522705}","{'f1_score': [0.2166172106824926, 0.22998296422487224, 0.727033177626063], 'precision': [0.3348623853211009, 0.14553686934023286, 1.0], 'recall': [0.1600877192982456, 0.5478896103896104, 0.5711328566051939], 'roc_auc': [0.3014513495103147, 0.3349429151967712, 0.5844117503003181], 'pr_auc': [0.11976909406497405, 0.11056286764712478, 0.8283070572324106], 'specificity': [0.9813576754949859, 0.43401885175664096, 1.0], 'fit_time': [1.3266565799713135, 2.5154919624328613, 0.6120383739471436], 'score_time': [0.10744476318359375, 0.12662625312805176, 0.12081170082092285]}",0.3912111175111426,0.2375247396052473,0.8051255090838755,0.26252237669727985,0.4934664182204446,0.36641801252410666,0.4263700620976833,0.18852900163940733,0.40693533833580137,0.12623741876818645,0.35287967298150313,0.3361989360710502,1.4847289721171062,0.7850792111835209,0.11829423904418945,0.008030591487983981
"{'nu': 0.004053973127156496, 'eta0': 0.010399892926216125, 'learning_rate': 'constant', 'kernel_type': 'sigmoid', 'gamma': 5.810367584228516}","{'f1_score': [0.42218543046357615, 0.35098206660973524, 0.10485021398002853], 'precision': [0.3390957446808511, 0.2381228273464658, 1.0], 'recall': [0.5592105263157895, 0.6672077922077922, 0.05532555513737298], 'roc_auc': [0.6338161954771218, 0.6568800379854366, 0.05532555513737298], 'pr_auc': [0.5787438256691184, 0.19664598007969364, 0.4836528308971044], 'specificity': [0.936101825662124, 0.6243930305626963, 1.0], 'fit_time': [0.040946245193481445, 0.06899547576904297, 0.1132042407989502], 'score_time': [0.04735970497131348, 0.04768848419189453, 0.04575824737548828]}",0.29267257035111327,0.13595442354116494,0.8534982854082734,0.16408871080266516,0.5257395240091056,0.33787683340144964,0.42724795788698494,0.2666590302368931,0.4486739295333104,0.27829863209360434,0.41968087888197214,0.16241715608167703,0.07438198725382487,0.02974407909384937,0.046935478846232094,0.0008431802479318824
"{'nu': 0.0029680118896067142, 'eta0': 0.018021762371063232, 'learning_rate': 'adaptive', 'kernel_type': 'linear', 'gamma': 3.096787452697754}","{'f1_score': [0.016842105263157894, 0.1245863344364415, 0.060583941605839416], 'precision': [0.21052631578947367, 0.08194622279129321, 1.0], 'recall': [0.008771929824561403, 0.2597402597402597, 0.0312382386149793], 'roc_auc': [0.028612246417019656, 0.4395587809790894, 0.0367916101690546], 'pr_auc': [0.03713328079999921, 0.24469572918620056, 0.4631258984338395], 'specificity': [0.9980714836718951, 0.4880034275921165, 1.0], 'fit_time': [0.05139303207397461, 0.16721415519714355, 0.37715864181518555], 'score_time': [0.03640389442443848, 0.034180641174316406, 0.04868030548095703]}",0.06733746043514627,0.04424486593545528,0.8286916370880039,0.24090422974139492,0.4308241795269223,0.4058768664157937,0.09991680939326682,0.11338381782917667,0.1683208791883879,0.19182322595506818,0.24831830280667977,0.17392962149359847,0.19858860969543457,0.13483094456593842,0.03975494702657064,0.006376113309742312
