params,fold_scores,mean_test_f1_score,std_test_f1_score,mean_test_specificity,std_test_specificity,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_roc_auc,std_test_roc_auc,mean_test_pr_auc,std_test_pr_auc,mean_fit_time,std_fit_time,mean_score_time,std_score_time,roc_auc_adjusted
"{'n_estimators': 252.38510131835938, 'contamination': 0.0005072204512543976, 'max_samples': 0.6406400203704834, 'max_features': 0.3530353605747223}","{'f1_score': [0.12092773830272155, 0.2980990434677322, 0.9063211346524251], 'precision': [0.06440097101242324, 0.17518144300555002, 0.8474132285527177], 'recall': [0.9890350877192983, 0.9991883116883117, 0.9740308618742943], 'roc_auc': [0.6737782115999693, 0.6241844862506816, 0.9844675604889643], 'pr_auc': [0.10687448930739551, 0.1728611158507694, 0.9930391913227495], 'specificity': [0.15762406788377475, 0.17223650385604114, 0.6808219178082192], 'fit_time': [0.9257307052612305, 1.3179140090942383, 1.7162933349609375], 'score_time': [0.30358314514160156, 0.21956539154052734, 0.26326441764831543]}",0.44178263880762625,0.33634746759343925,0.33689416318267834,0.24326680294494982,0.362331880856897,0.3459730371532347,0.987418087093968,0.010333935634692109,0.7608100861132051,0.15944044610577476,0.42425826549363815,0.4030900353609266,1.3199793497721355,0.3227491462353963,0.26213765144348145,0.03430935665969243,0.6013696400074303
"{'n_estimators': 5.004061698913574, 'contamination': 0.0004389903333503753, 'max_samples': 0.38248613476753235, 'max_features': 0.9999799132347107}","{'f1_score': [0.0, 0.0, 0.738366571699905], 'precision': [0.0, 0.0, 1.0], 'recall': [0.0, 0.0, 0.5852465186300339], 'roc_auc': [0.33297836227235617, 0.658147938715098, 0.8923812970133171], 'pr_auc': [0.03898177627693878, 0.20271847669279364, 0.952665430186199], 'specificity': [0.978529184880432, 1.0, 1.0], 'fit_time': [0.01562047004699707, 0.0340883731842041, 0.04919552803039551], 'score_time': [0.02563166618347168, 0.015621423721313477, 0.0156252384185791]}",0.246122190566635,0.3480693399003107,0.9928430616268106,0.010121439312432815,0.3333333333333333,0.4714045207910317,0.19508217287667795,0.27588785465941074,0.6278358660002571,0.22937891092164847,0.3981218943853104,0.39777826871234123,0.03296812375386556,0.013729830024118341,0.018959442774454754,0.004717974675137197,0.3984569550786086
"{'n_estimators': 5.004817485809326, 'contamination': 0.0008503834251314402, 'max_samples': 0.39347830414772034, 'max_features': 0.9902362823486328}","{'f1_score': [0.0030211480362537764, 0.0, 0.750733137829912], 'precision': [0.0048543689320388345, 0.0, 0.9965742759265026], 'recall': [0.0021929824561403508, 0.0, 0.602182913059842], 'roc_auc': [0.37332918307597224, 0.6241535929437599, 0.8567268999953599], 'pr_auc': [0.041823213292502236, 0.1858156138639615, 0.9368418178271966], 'specificity': [0.9736436101825662, 0.9998571836618109, 0.9962328767123287], 'fit_time': [0.031247615814208984, 0.04737353324890137, 0.04744887351989746], 'score_time': [0.017642974853515625, 0.015621662139892578, 0.010112762451171875]}",0.25125142862205524,0.3531890572189024,0.9899112235189019,0.011597710491340169,0.3338095482861805,0.4686496234768891,0.20145863183866075,0.28335627098900007,0.6180698920050307,0.1973931723634382,0.3881602149945534,0.3924046201060258,0.0420233408610026,0.007619650331092626,0.01445913314819336,0.0031822036335961497,0.4206767196415925
"{'n_estimators': 33.36366653442383, 'contamination': 0.0008256880100816488, 'max_samples': 0.37617355585098267, 'max_features': 0.3000012934207916}","{'f1_score': [0.2759493670886076, 0.2763394001538067, 0.9243820122229317], 'precision': [0.3263473053892216, 0.16407914764079148, 0.8969729155602761], 'recall': [0.23903508771929824, 0.875, 0.9535190063981934], 'roc_auc': [0.8317645811623426, 0.5726350912726235, 0.959125996978774], 'pr_auc': [0.21427622098387922, 0.17500869721759632, 0.9846952081771974], 'specificity': [0.9710722550784263, 0.21565267066552413, 0.8006849315068493], 'fit_time': [0.10072636604309082, 0.130964994430542, 0.17324590682983398], 'score_time': [0.030328035354614258, 0.0383913516998291, 0.029874086380004883]}",0.4922235931551153,0.30558219015494975,0.6624699524169332,0.32351426806480515,0.4624664561967631,0.31430307685017395,0.6891846980391638,0.3199138554306821,0.78784188980458,0.1608119132412606,0.4579933754595576,0.37277929131214205,0.1349790891011556,0.029741729001505755,0.03286449114481608,0.003912472203420437,0.6270299765633194
"{'n_estimators': 255.35806274414062, 'contamination': 0.00016275883535854518, 'max_samples': 0.8899814486503601, 'max_features': 0.9965940713882446}","{'f1_score': [0.11804297178358789, 0.29848576620230166, 0.8965817169696443], 'precision': [0.06272352132049519, 0.1754236081446675, 0.8335759340126152], 'recall': [1.0, 1.0, 0.969890854347008], 'roc_auc': [0.7240637109616417, 0.6352025580817354, 0.9829439294497349], 'pr_auc': [0.12333943494470609, 0.17843439102466976, 0.9923571998702485], 'specificity': [0.12393931601954229, 0.17295058554698658, 0.6476027397260274], 'fit_time': [0.9351775646209717, 1.4127147197723389, 2.0202994346618652], 'score_time': [0.193983793258667, 0.18104052543640137, 0.2492969036102295]}",0.4377034849851779,0.3327329503333475,0.3148308804308521,0.23615441119353658,0.3572410211592593,0.33994758350350096,0.9899636181156692,0.014193587377976094,0.7807367328310374,0.14751246025580567,0.4313770086132081,0.39731007603923374,1.4560639063517253,0.4440583536676851,0.20810707410176596,0.029601053885314563,0.6332242725752317
"{'n_estimators': 255.9974822998047, 'contamination': 0.0005450307507999241, 'max_samples': 0.742480993270874, 'max_features': 0.3006509244441986}","{'f1_score': [0.11502406891309856, 0.2981246218995765, 0.8798640611724724], 'precision': [0.061037913417585375, 0.17517417887103653, 0.8020446096654275], 'recall': [0.9956140350877193, 1.0, 0.9744072261949567], 'roc_auc': [0.6341548136218664, 0.633984214157736, 0.9797013317110141], 'pr_auc': [0.0812653036121222, 0.17966887448367846, 0.9911321678676064], 'specificity': [0.10208279763435331, 0.1715224221650957, 0.5623287671232877], 'fit_time': [0.720393180847168, 1.3935868740081787, 1.7894926071166992], 'score_time': [0.2655930519104004, 0.218336820602417, 0.24915838241577148]}",0.4310042506617158,0.3260754516414902,0.2786446623075789,0.20258820113316928,0.3460855673180165,0.325761423945696,0.9900070870942254,0.011175148533251132,0.7492801198302055,0.16293241633575084,0.417355448654469,0.40770545603684033,1.301157553990682,0.44132435555694777,0.24436275164286295,0.019588030447885908,0.5863477034944546
"{'n_estimators': 5.04298210144043, 'contamination': 0.0006439579883590341, 'max_samples': 0.5510740280151367, 'max_features': 0.9999474883079529}","{'f1_score': [0.0, 0.0, 0.7456749440979169], 'precision': [0.0, 0.0, 0.9952874646559849], 'recall': [0.0, 0.0, 0.5961610839292435], 'roc_auc': [0.28488697315415046, 0.67063799257726, 0.8521610981073515], 'pr_auc': [0.03619365427619106, 0.219681634257131, 0.9350589111798033], 'specificity': [0.97775777834919, 0.9994287346472437, 0.9948630136986302], 'fit_time': [0.01807403564453125, 0.03830099105834961, 0.06864333152770996], 'score_time': [0.012136697769165039, 0.012148857116699219, 0.012090682983398438]}",0.24855831469930564,0.35151453968835783,0.9906831755650213,0.00932776757269808,0.33176248821866167,0.46918301032547544,0.19872036130974782,0.2810330300839271,0.6025620212795874,0.23653856149536684,0.39697806657104184,0.38778448155346124,0.04167278607686361,0.020782046302281778,0.012125412623087565,2.505425230463831e-05,0.3660234597842205
"{'n_estimators': 255.9642333984375, 'contamination': 0.00045921606943011284, 'max_samples': 0.826418399810791, 'max_features': 0.9996595978736877}","{'f1_score': [0.11350879381314706, 0.2981246218995765, 0.8847634528188896], 'precision': [0.060177225234757305, 0.17517417887103653, 0.8111372549019608], 'recall': [0.9978070175438597, 1.0, 0.9730899510726383], 'roc_auc': [0.6766639374213368, 0.6368514376226457, 0.980426799717469], 'pr_auc': [0.11175290622129508, 0.18353406818264933, 0.9914328325822915], 'specificity': [0.08639753149910002, 0.1715224221650957, 0.5876712328767123], 'fit_time': [0.7370750904083252, 1.417997121810913, 1.8255321979522705], 'score_time': [0.1922309398651123, 0.18002700805664062, 0.22688817977905273]}",0.4321322895105377,0.328812994971725,0.28186372884696936,0.21901329319381566,0.3488295530025849,0.33025483419426055,0.9902989895388327,0.012201517575325152,0.7646473915871504,0.15344233121894824,0.42890660232874533,0.3988441246030666,1.3268681367238362,0.4490086025033251,0.19971537590026855,0.01984951621362778,0.6112050603682022
"{'n_estimators': 255.99996948242188, 'contamination': 0.0009126908262260258, 'max_samples': 0.46252351999282837, 'max_features': 0.3075431287288666}","{'f1_score': [0.13307358009890605, 0.2992470245324265, 0.8682509026786464], 'precision': [0.07141708219398424, 0.17594972864895744, 0.7839272175890827], 'recall': [0.9736842105263158, 1.0, 0.9729017689123071], 'roc_auc': [0.7181930140341855, 0.612668991605367, 0.9757977119111574], 'pr_auc': [0.11748683950519911, 0.16949409513403435, 0.989879448553073], 'specificity': [0.2577783491900231, 0.17594972864895744, 0.511986301369863], 'fit_time': [0.6759631633758545, 1.1062941551208496, 1.4781627655029297], 'score_time': [0.1790931224822998, 0.2063305377960205, 0.2799515724182129]}",0.43352383576999304,0.3147952990288299,0.31523812640294785,0.1430765856677752,0.34376467614400813,0.31415395982677063,0.982195326479541,0.01259385705009747,0.7688865725169034,0.15251883934225038,0.4256201277307688,0.39955610745813636,1.0868066946665447,0.327786384961739,0.22179174423217773,0.042601982811561516,0.616367733174653
"{'n_estimators': 168.53359985351562, 'contamination': 0.0007222894346341491, 'max_samples': 0.3295642137527466, 'max_features': 0.30000847578048706}","{'f1_score': [0.15059790732436473, 0.29951338199513383, 0.8853021978021978], 'precision': [0.08231209150326797, 0.17615912993703492, 0.8140195768866435], 'recall': [0.8837719298245614, 0.9991883116883117, 0.9702672186676703], 'roc_auc': [0.7141679410663454, 0.6770485566276054, 0.9761609292589748], 'pr_auc': [0.12342182128030471, 0.26236614442218675, 0.9900404624107972], 'specificity': [0.42234507585497555, 0.1778063410454156, 0.5965753424657534], 'fit_time': [0.39926886558532715, 0.6795876026153564, 1.140641689300537], 'score_time': [0.15416979789733887, 0.11565303802490234, 0.11970353126525879]}",0.4451378290405654,0.317125062916404,0.39890891978871484,0.17176303287963976,0.3574969327756488,0.325075898927484,0.9510758200601811,0.04903378179726984,0.7891258089843086,0.13311915548960113,0.45860947603776286,0.38003556955579926,0.7398327191670736,0.30564742377137033,0.12984212239583334,0.017281559928672675,0.6560066534947075
"{'n_estimators': 5.000269412994385, 'contamination': 0.00045492895878851414, 'max_samples': 0.41975903511047363, 'max_features': 0.30979421734809875}","{'f1_score': [0.0, 0.0, 0.7516147974163241], 'precision': [0.0, 0.0, 0.999687597625742], 'recall': [0.0, 0.0, 0.602182913059842], 'roc_auc': [0.2987424043523569, 0.625166464498084, 0.901526434437851], 'pr_auc': [0.0368314773483686, 0.18180811279967757, 0.9563663303139982], 'specificity': [0.9821290820262278, 0.9995715509854327, 0.9996575342465753], 'fit_time': [0.02211141586303711, 0.04818320274353027, 0.05274486541748047], 'score_time': [0.020128726959228516, 0.012152433395385742, 0.008066177368164062]}",0.25053826580544136,0.3543146133954906,0.9937860557527453,0.008242799913695906,0.3332291992085807,0.4712572528995006,0.20072763768661397,0.2838717475595223,0.6084784344294306,0.2463683076103833,0.3916686401540148,0.4036641897755368,0.04101316134134928,0.013494670014068485,0.01344911257425944,0.005009145524532484,0.3621101268190473
"{'n_estimators': 256.0, 'contamination': 0.0009536282159388065, 'max_samples': 0.6945680379867554, 'max_features': 0.9435955286026001}","{'f1_score': [0.1170130869899923, 0.2981246218995765, 0.8535031847133758], 'precision': [0.06214227309893704, 0.17517417887103653, 0.7538949798038084], 'recall': [1.0, 1.0, 0.9834399698908544], 'roc_auc': [0.6765094305576232, 0.6284940156244783, 0.9773554348554605], 'pr_auc': [0.09247576698270733, 0.18213719410329662, 0.9902507148208364], 'specificity': [0.1151967086654667, 0.1715224221650957, 0.41575342465753423], 'fit_time': [0.7999048233032227, 1.346592664718628, 1.7259414196014404], 'score_time': [0.2003173828125, 0.1866443157196045, 0.2144765853881836]}",0.4228802978676482,0.31334475159248865,0.2341575184960322,0.130450377158707,0.3304038105912606,0.3029880423728261,0.9944799899636182,0.007806473057886856,0.7607862936791875,0.15438699146446228,0.42162122530228013,0.40374448614680847,1.2908129692077637,0.3801047883977616,0.20047942797342935,0.011363054246160008,0.6063993022147252
"{'n_estimators': 5.010293006896973, 'contamination': 0.0008786686812527478, 'max_samples': 0.9742550253868103, 'max_features': 0.36358311772346497}","{'f1_score': [0.006018054162487462, 0.0, 0.7523342670401494], 'precision': [0.005545286506469501, 0.0, 0.9904732636754764], 'recall': [0.006578947368421052, 0.0, 0.6065111027474596], 'roc_auc': [0.24131561466664864, 0.6025822979148815, 0.8779413773903001], 'pr_auc': [0.034213162571123314, 0.1691258893688324, 0.9431810944481354], 'specificity': [0.9308305476986372, 0.9985718366181091, 0.9893835616438356], 'fit_time': [0.03124260902404785, 0.049367666244506836, 0.07451081275939941], 'score_time': [0.01562047004699707, 0.015620708465576172, 0.0039010047912597656]}",0.2527841070675456,0.35324384966617245,0.9729286486535272,0.030003262903188888,0.33200618339398197,0.465612041232782,0.20436335003862685,0.28437408683363125,0.5739464299906101,0.2606889591572045,0.38217338212936375,0.4004976911492787,0.05170702934265137,0.017741454814448804,0.01171406110127767,0.0055246650994634225,0.31325747083340555
"{'n_estimators': 5.0070390701293945, 'contamination': 0.0008189495420083404, 'max_samples': 0.34964823722839355, 'max_features': 0.4673205316066742}","{'f1_score': [0.0, 0.0, 0.7405565423327413], 'precision': [0.0, 0.0, 0.9987224528904504], 'recall': [0.0, 0.0, 0.5884456153556643], 'roc_auc': [0.2745424848763719, 0.6915440092255645, 0.8852687202581963], 'pr_auc': [0.03570896637839679, 0.24210902306303908, 0.9483411695348825], 'specificity': [0.9800719979429159, 1.0, 0.9986301369863013], 'fit_time': [0.01563286781311035, 0.04685807228088379, 0.06899237632751465], 'score_time': [0.015621423721313477, 0.006156444549560547, 0.0]}",0.24685218077758042,0.3491017019570292,0.9929007116430725,0.009088492818559541,0.33290748429681677,0.4708022793080665,0.1961485384518881,0.2773959233183207,0.6171184047867109,0.25482152132159797,0.4087197196587728,0.3907631232384925,0.04382777214050293,0.021889058551862395,0.007259289423624675,0.006424921264492455,0.3622968834651129
"{'n_estimators': 256.0, 'contamination': 0.000774997053667903, 'max_samples': 0.9580614566802979, 'max_features': 0.3000273108482361}","{'f1_score': [0.11302943733697678, 0.2981246218995765, 0.8614831754328651], 'precision': [0.059907834101382486, 0.17517417887103653, 0.7610389610389611], 'recall': [0.9978070175438597, 1.0, 0.9924727135867519], 'roc_auc': [0.6625742084060756, 0.623462174072714, 0.9803717628801667], 'pr_auc': [0.10098523963626398, 0.17184965386047676, 0.991301703380576], 'specificity': [0.08202622782206223, 0.1715224221650957, 0.4328767123287671], 'fit_time': [0.7921655178070068, 1.6146082878112793, 2.0905001163482666], 'score_time': [0.23732638359069824, 0.2002556324005127, 0.24760198593139648]}",0.42421241155647277,0.31829687142964347,0.22880845410530837,0.148851789175763,0.33204032467046,0.30697606319675175,0.9967599103768704,0.0031609423965158747,0.7554693817863187,0.1598295937838908,0.4213788656257722,0.40403339139787403,1.4990913073221843,0.536299861413564,0.2283946673075358,0.020334715226102702,0.5956397880024279
"{'n_estimators': 255.1167449951172, 'contamination': 0.0004040826461277902, 'max_samples': 0.8192698955535889, 'max_features': 0.9999977350234985}","{'f1_score': [0.11693652017476228, 0.29819678083020695, 0.8950333708936465], 'precision': [0.06210756210756211, 0.17522400796472765, 0.8296641491242166], 'recall': [0.9978070175438597, 1.0, 0.9715844937899887], 'roc_auc': [0.6918450826216995, 0.6344569455109301, 0.9817435592722249], 'pr_auc': [0.11785035818896705, 0.1809049965453145, 0.991961790102719], 'specificity': [0.11661095397274364, 0.17180805484147388, 0.636986301369863], 'fit_time': [0.8998103141784668, 1.8922886848449707, 2.4489223957061768], 'score_time': [0.2817230224609375, 0.2810478210449219, 0.2622356414794922]}",0.43672222396620525,0.3324160556407988,0.3084684367280268,0.2333876182487009,0.35566523973216874,0.33833421066501423,0.989797170444616,0.012909388991679493,0.7693485291349514,0.15200238197809285,0.43023904827900017,0.39803123903033005,1.747007131576538,0.6407116395456149,0.2750021616617839,0.009031500518064268,0.6173461471568586
"{'n_estimators': 5.001458644866943, 'contamination': 0.00017046197899617255, 'max_samples': 0.9345732927322388, 'max_features': 0.8036270141601562}","{'f1_score': [0.0, 0.0, 0.7337701012507445], 'precision': [0.0, 0.0, 0.9996754300551769], 'recall': [0.0, 0.0, 0.5796010538200979], 'roc_auc': [0.24680977160051065, 0.5562097053902966, 0.876300003608973], 'pr_auc': [0.03441357614009381, 0.15328033595214102, 0.9447536082166506], 'specificity': [0.9951144253021342, 1.0, 0.9996575342465753], 'fit_time': [0.03292965888977051, 0.0703732967376709, 0.09225344657897949], 'score_time': [0.018102407455444336, 0.02009892463684082, 0.018001556396484375]}",0.24459003375024815,0.345902542950894,0.9982573198495698,0.0022267555322026417,0.33322514335172565,0.4712515170517292,0.19320035127336596,0.2732265570260402,0.5597731601999267,0.25700066369065033,0.3774825067696284,0.40404595741057475,0.0651854674021403,0.024495076054308406,0.018734296162923176,0.0009658160238518284,0.3027724965092764
"{'n_estimators': 255.99835205078125, 'contamination': 0.0008570841164328158, 'max_samples': 0.3324977159500122, 'max_features': 0.3009994328022003}","{'f1_score': [0.1611842105263158, 0.30116207951070334, 0.8850156087408949], 'precision': [0.08791866028708134, 0.1773008785827452, 0.8206818912833709], 'recall': [0.9671052631578947, 0.9991883116883117, 0.9602935641701167], 'roc_auc': [0.8056044263396985, 0.6262953163660103, 0.9718919009491598], 'pr_auc': [0.2067431616357436, 0.18435106057025788, 0.9884984124673987], 'specificity': [0.41180251992800204, 0.1842330762639246, 0.6181506849315068], 'fit_time': [0.7858717441558838, 2.048694610595703, 1.6985101699829102], 'score_time': [0.2217857837677002, 0.2626962661743164, 0.29223203659057617]}",0.4491206329259714,0.3134770309574767,0.4047287603744778,0.17721672481947834,0.3619671433843991,0.32640640331941645,0.9755290463387745,0.01695917526365177,0.8012638812182896,0.14112259461864526,0.45986421155780005,0.3739125925721403,1.5110255082448323,0.5323177445793702,0.25890469551086426,0.02888425915348016,0.6601412865996443
"{'n_estimators': 5.000800609588623, 'contamination': 0.0009481318993493915, 'max_samples': 0.5059075355529785, 'max_features': 0.31831902265548706}","{'f1_score': [0.0, 0.0, 0.7695682290464096], 'precision': [0.0, 0.0, 0.9955197132616488], 'recall': [0.0, 0.0, 0.6272111403838916], 'roc_auc': [0.4582486083104393, 0.6910490207807046, 0.8585975080041863], 'pr_auc': [0.050849448676095275, 0.23589167227454771, 0.9373444669840739], 'specificity': [0.9808434044741579, 0.9987146529562982, 0.9948630136986302], 'fit_time': [0.04369378089904785, 0.050611019134521484, 0.08152198791503906], 'score_time': [0.01661396026611328, 0.02011275291442871, 0.020175695419311523]}",0.2565227430154699,0.3627779422296256,0.991473690376362,0.007679453757256179,0.3318399044205496,0.4692924933681328,0.20907038012796386,0.2956701670674649,0.6692983790317767,0.1641637966257403,0.40802852931157235,0.3818303964974979,0.0586089293162028,0.0164462404410421,0.018967469533284504,0.001664380734232376,0.5051345824060364
"{'n_estimators': 5.0, 'contamination': 0.0006913401884958148, 'max_samples': 0.4004210829734802, 'max_features': 0.9500693082809448}","{'f1_score': [0.0028694404591104736, 0.0, 0.7625665971739634], 'precision': [0.004149377593360996, 0.0, 0.9915662650602409], 'recall': [0.0021929824561403508, 0.0, 0.6194956718103124], 'roc_auc': [0.3369469049004615, 0.6510115268550358, 0.8579614265238888], 'pr_auc': [0.03915101723984026, 0.2146776164152888, 0.9376117977099668], 'specificity': [0.9691437387503214, 0.9998571836618109, 0.9904109589041096], 'fit_time': [0.040218353271484375, 0.0717613697052002, 0.060334205627441406], 'score_time': [0.010049581527709961, 0.016646385192871094, 0.012126922607421875]}",0.2551453458776913,0.3588029200201163,0.986470627105414,0.012844547107511749,0.3319052142178673,0.4664538782719764,0.2072295514221509,0.2915175441352175,0.615306619426462,0.21419642581282644,0.397146810455032,0.3888266096783006,0.05743797620137533,0.013039212146463575,0.01294096310933431,0.002753960917567789,0.4011101936136356
"{'n_estimators': 252.3053436279297, 'contamination': 0.0007005847874097526, 'max_samples': 0.6393051147460938, 'max_features': 0.9999999403953552}","{'f1_score': [0.11732851985559567, 0.29819678083020695, 0.8882040746447526], 'precision': [0.06232876712328767, 0.17522400796472765, 0.8146984924623115], 'recall': [0.9978070175438597, 1.0, 0.9762890477982687], 'roc_auc': [0.6663988171766521, 0.6294001806533941, 0.9815419723552673], 'pr_auc': [0.10330184905675846, 0.17514293630026345, 0.9919339844959587], 'specificity': [0.11995371560812548, 0.17180805484147388, 0.5958904109589042], 'fit_time': [1.1891052722930908, 1.5439941883087158, 2.378720760345459], 'score_time': [0.2317216396331787, 0.24178099632263184, 0.2526068687438965]}",0.4345764584435184,0.3291522875431226,0.29588406046950116,0.21319017468731163,0.35075042251677563,0.3312825506580977,0.9913653551140428,0.010698086268829635,0.7591136567284379,0.15800420135888033,0.4234595899509935,0.4030406417836219,1.7039400736490886,0.4986536988274897,0.242036501566569,0.008528273015839836,0.6011094553695575
"{'n_estimators': 73.62220764160156, 'contamination': 0.0007625470170751214, 'max_samples': 0.5349860191345215, 'max_features': 0.3003643751144409}","{'f1_score': [0.116949386291546, 0.29831576396461895, 0.9664617104527669], 'precision': [0.062398822663723326, 0.17533114940891611, 0.9570110701107011], 'recall': [0.9298245614035088, 0.9991883116883117, 0.9761008656379375], 'roc_auc': [0.5653676812241455, 0.740509089239809, 0.9917993823500599], 'pr_auc': [0.060915082335563545, 0.36883250026825887, 0.9962183860480907], 'specificity': [0.18089483157624067, 0.17309340188517566, 0.9202054794520548], 'fit_time': [0.34218525886535645, 0.3744771480560303, 0.73478102684021], 'score_time': [0.07091927528381348, 0.07263779640197754, 0.11088800430297852]}",0.46057562023631055,0.36529804538525557,0.42473123763782367,0.35036767240747396,0.39824701406111346,0.39778669355636714,0.9683712462432527,0.028840281151925225,0.7658920509380048,0.17501279951232968,0.4753219895506377,0.3891898217062451,0.4838144779205322,0.1779491463581013,0.08481502532958984,0.018449724534862662,0.5908792514256751
"{'n_estimators': 252.31954956054688, 'contamination': 0.0003491660754662007, 'max_samples': 0.9160014390945435, 'max_features': 0.30015093088150024}","{'f1_score': [0.1168747586561977, 0.29816069699903197, 0.8882293080054274], 'precision': [0.06208122521536989, 0.1751990898748578, 0.8084285273232479], 'recall': [0.9956140350877193, 1.0, 0.9855099736544976], 'roc_auc': [0.6522684878176412, 0.6247978314173687, 0.9859204298802338], 'pr_auc': [0.09307530891986743, 0.17182911402911044, 0.9935808247407596], 'specificity': [0.11815376703522756, 0.17166523850328477, 0.575], 'fit_time': [1.3377571105957031, 1.9131999015808105, 2.790309190750122], 'score_time': [0.23398661613464355, 0.3292696475982666, 0.2629082202911377]}",0.43442158788688573,0.3293146752369249,0.2882730018461708,0.2039201608430755,0.34856961413782517,0.3284322130499576,0.9937080029140722,0.00606712094591671,0.7543289163717479,0.16414349634314657,0.4194950825632458,0.4072111409604165,2.0137554009755454,0.5972494971305966,0.2753881613413493,0.039887556269150845,0.5901854200286014
"{'n_estimators': 255.9973907470703, 'contamination': 0.0007426507654599845, 'max_samples': 0.6130691766738892, 'max_features': 0.9982534050941467}","{'f1_score': [0.12894064186310708, 0.29819678083020695, 0.8766635585318301], 'precision': [0.06893410264196781, 0.17522400796472765, 0.7976245565324696], 'recall': [0.9956140350877193, 1.0, 0.9730899510726383], 'roc_auc': [0.8019329146986778, 0.6514989223858119, 0.9786343001943689], 'pr_auc': [0.22347749917416432, 0.1891698842346079, 0.9907619798061121], 'specificity': [0.21162252507071228, 0.17180805484147388, 0.5506849315068493], 'fit_time': [0.9247605800628662, 1.713629961013794, 2.30623197555542], 'score_time': [0.24021458625793457, 0.26203155517578125, 0.27244019508361816]}",0.43460032707504803,0.320132093152209,0.3113718371396785,0.16999875658682825,0.34726088904638835,0.3213979472419568,0.9895679953867859,0.01178851504267883,0.8106887124262862,0.1336958908589987,0.4678031210716281,0.3700529052783,1.6482075055440266,0.5658774174682513,0.25822877883911133,0.013428037755545835,0.6769928215672875
"{'n_estimators': 255.99998474121094, 'contamination': 0.0008388779242523015, 'max_samples': 0.578011155128479, 'max_features': 0.9996699094772339}","{'f1_score': [0.12543360621617872, 0.2981712486375197, 0.8712453594330071], 'precision': [0.06695304399348245, 0.17523131672597864, 0.7896910370143775], 'recall': [0.9912280701754386, 0.9991883116883117, 0.9715844937899887], 'roc_auc': [0.7053489261209078, 0.63209282505555, 0.9773810843416977], 'pr_auc': [0.10611241783564176, 0.1783466937695129, 0.9903296280561065], 'specificity': [0.19015170995114425, 0.1725221365324193, 0.5291095890410958], 'fit_time': [1.097264289855957, 1.6194415092468262, 2.3774313926696777], 'score_time': [0.29183506965637207, 0.21381711959838867, 0.3316836357116699]}",0.4316167380955685,0.3187627820199147,0.2972611451748865,0.16409951484209956,0.34395846591127954,0.31826528744965465,0.9873336252179129,0.011600796432036946,0.7716076118393852,0.1485455162008589,0.42492957988708707,0.4008843212258534,1.6980457305908203,0.5255732873040896,0.27911194165547687,0.04895261242443873,0.6230620956385263
"{'n_estimators': 61.21220397949219, 'contamination': 0.0005254320567473769, 'max_samples': 0.7964428067207336, 'max_features': 0.3000258803367615}","{'f1_score': [0.11399653748834732, 0.2982328733962721, 0.9142500223074864], 'precision': [0.060683397135970506, 0.17524893314367, 0.8693365009333107], 'recall': [0.9385964912280702, 1.0, 0.9640572073767407], 'roc_auc': [0.48311956124561856, 0.6485677097823628, 0.9808283624027511], 'pr_auc': [0.04872776351344851, 0.19297858076649188, 0.991539300917188], 'specificity': [0.14823862175366417, 0.17195087117966296, 0.7363013698630136], 'fit_time': [0.3011157512664795, 0.41222667694091797, 0.5630974769592285], 'score_time': [0.062293291091918945, 0.07463884353637695, 0.07026052474975586]}",0.44215981106403524,0.34218672537189315,0.35216362093211356,0.271798853699428,0.36842294373765044,0.3572740398694821,0.9675512328682703,0.025189334819558172,0.7041718778102442,0.2069579350397437,0.4110818817323761,0.4146485951457869,0.4254799683888753,0.10736338124919835,0.06906421979268391,0.0051105463147268285,0.49721394277050046
"{'n_estimators': 5.003044605255127, 'contamination': 0.00020221740123815835, 'max_samples': 0.34408581256866455, 'max_features': 0.30000001192092896}","{'f1_score': [0.0, 0.0016181229773462784, 0.7317770366841353], 'precision': [0.0, 0.25, 0.9967553536664504], 'recall': [0.0, 0.0008116883116883117, 0.5780955965374482], 'roc_auc': [0.2818257354301155, 0.6749066593218264, 0.8358122251380433], 'pr_auc': [0.036367230519947114, 0.2156429843143087, 0.9254674563225379], 'specificity': [0.9926716379532013, 0.9995715509854327, 0.9965753424657534], 'fit_time': [0.030194997787475586, 0.04932403564453125, 0.06225395202636719], 'score_time': [0.02012777328491211, 0.01613640785217285, 0.020120859146118164]}",0.24446505322049386,0.3445822412728624,0.9962728438014624,0.002824987202863333,0.4155851178888168,0.42343368801216297,0.19296909494971218,0.2723257624958084,0.5975148732966618,0.23269060159054075,0.3924925570522646,0.38391112809585903,0.04725766181945801,0.013169321984864351,0.018795013427734375,0.0018799201501010496,0.364824271706121
