trial,roc_auc_mean,roc_auc_std,value,n_estimators,contamination,max_samples,max_features
719,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.0034044652072996147,0.9199627677664146,0.7201569168601356
720,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0033993108652758328,0.9201216004094686,0.7209109896664478
721,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.003399752423680378,0.92017285603891,0.7203661762763571
722,0.7160993923559859,0.2628475433053609,45.32518490506249,10,0.0034005813786960673,0.9201784146938066,0.7197448920146634
723,0.7156668310889724,0.2630657315036919,45.260109958528055,10,0.003402293852661213,0.9202703181761904,0.7206392127467056
724,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.003402293181334381,0.920090153356157,0.720069525932336
725,0.7160993923559859,0.2628475433053609,45.32518490506249,10,0.0034025817110845532,0.9201839863997521,0.720377211815254
726,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0034044357971927015,0.9201652341493693,0.7196437312234056
727,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.003400678618788843,0.9201742937004656,0.7204534309482045
728,0.7156668310889724,0.2630657315036919,45.260109958528055,10,0.0033953932617377335,0.9202574293612309,0.7208509082529646
729,0.7081431155410235,0.2592368210844827,44.89062944565408,10,0.0034012588671055617,0.9200201275151887,0.720367362144593
730,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0034088041964169275,0.9201413390238662,0.7187778340486382
731,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.003401180935868214,0.9201292291303125,0.7204443867762329
732,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0034060073835403847,0.9201549226421231,0.7204282135408953
733,0.7132280566386299,0.2619223578217884,45.130569881684146,10,0.003401078756850037,0.920288690177856,0.7201959163914965
734,0.7158331875558223,0.2632179104666797,45.26152770891426,10,0.003399445943597854,0.9202358269751529,0.7201874661783885
735,0.7160993923559859,0.2628475433053609,45.32518490506249,10,0.0034019197764494705,0.9201944012548386,0.7204858913153535
736,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.0034007068260200678,0.9200786479691545,0.7200890154988874
737,0.7132336634358726,0.26192755937939877,45.13061040564738,10,0.0034075995677746345,0.9203062504373531,0.7195257487311981
738,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0033998390457208533,0.9200957757473518,0.7190039849794712
739,0.7081431155410235,0.2592368210844827,44.89062944565408,10,0.0034009823983312303,0.9200090721196921,0.7202536805056918
740,0.7158331875558223,0.2632179104666797,45.26152770891426,10,0.0034044248469555696,0.9202422120574518,0.7203056711693161
741,0.7132336634358726,0.26192755937939877,45.13061040564738,10,0.003408745389639012,0.9203070267116829,0.7199745112421945
742,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.0034004126079653515,0.9198816990119767,0.7209668339750018
743,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0034002446101851188,0.9201343823454007,0.7208162645277385
744,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.0034076629311892525,0.9200676060169042,0.7200763345862025
745,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.0034043251266813843,0.9199207783370014,0.7203638657826796
746,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0034048150895353707,0.9201096048649617,0.7197054413483344
747,0.7158331875558223,0.2632179104666797,45.26152770891426,10,0.003405253046709285,0.9202299943281029,0.7183087018614254
748,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.003404585746735829,0.9201743582879796,0.7193028588335391
749,0.7132336634358726,0.26192755937939877,45.13061040564738,10,0.0034004092302446563,0.9203084092892011,0.71921899353498
750,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0033952660810457314,0.9201288033688084,0.7204651572010465
751,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.00340261970678109,0.9199636195194949,0.720046941274685
752,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.0033927739748417507,0.9200837631437206,0.7211675367418318
753,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0034005823058444917,0.9201533764308167,0.7198057158807936
754,0.7132336634358726,0.26192755937939877,45.13061040564738,10,0.0034078091868447466,0.9203201395937879,0.7198905459769649
755,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.003399603748270103,0.9200748511519365,0.7201357038250605
756,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.003403518562303448,0.9200602842087842,0.7191435843090168
757,0.7160993923559859,0.2628475433053609,45.32518490506249,10,0.0034049356488526895,0.9201885031939128,0.7188147000305961
758,0.7081431155410235,0.2592368210844827,44.89062944565408,10,0.003393369521193206,0.9200352040019872,0.7208318536763478
759,0.7156668310889724,0.2630657315036919,45.260109958528055,10,0.0034038467071223493,0.9202792277357441,0.7190211665106148
760,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.0034007028890174645,0.9200447922237751,0.7202238403576806
761,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.0034048267688324718,0.920085511675296,0.7194620474980931
762,0.7160993923559859,0.2628475433053609,45.32518490506249,10,0.0034032743416052987,0.9202084333947746,0.7183893417734644
763,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.003401919345903121,0.920104664375698,0.7180930394697191
764,0.7160993923559859,0.2628475433053609,45.32518490506249,10,0.0033976637637498073,0.9201940368249246,0.7205211178841642
765,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.00340076068367954,0.9201621217466911,0.7195180690499736
766,0.7160993923559859,0.2628475433053609,45.32518490506249,10,0.0034056384959516746,0.9201940342305095,0.7191470085958074
767,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0034024198406087483,0.9200986650505718,0.7198375009479021
768,0.7132280566386299,0.2619223578217884,45.130569881684146,10,0.0033994191064383983,0.9202925230495216,0.7201819305405384
769,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.003405091644670879,0.9201083075426275,0.7183401616837487
770,0.7160993923559859,0.2628475433053609,45.32518490506249,10,0.003409765158305156,0.9201761575194458,0.7180468405718927
771,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.0033974242683971526,0.9199778516912851,0.7202245358499997
772,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0034075220670312565,0.9201401279575989,0.7173715795106506
773,0.7158331875558223,0.2632179104666797,45.26152770891426,10,0.003400760818683145,0.9202548876382937,0.7187313466601672
774,0.7081431155410235,0.2592368210844827,44.89062944565408,10,0.003404781015821327,0.9200288521915998,0.7177760419713464
775,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0033973094996745143,0.9201020843375534,0.719334105425839
776,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.003392761349742945,0.9201216986603298,0.7204899753590236
777,0.7160993923559859,0.2628475433053609,45.32518490506249,10,0.003399556917271919,0.9202194097067438,0.7189532513114966
778,0.7160993923559859,0.2628475433053609,45.32518490506249,10,0.003403907536841342,0.920191574236852,0.7199013015293338
779,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.0034045390582123523,0.9199487978152245,0.7179900186175189
780,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.0034024799743495493,0.9200799110105402,0.717164174658717
781,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.0033998704778401547,0.9200381754776314,0.7187623085046474
782,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.0034054076337553182,0.9198642056755522,0.7175892959770138
783,0.7132280566386299,0.2619223578217884,45.130569881684146,10,0.0033956077476825705,0.920289112535384,0.7183485431014123
784,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.0034018026353401687,0.9199744525412576,0.7190473494262442
785,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.0033990214214733613,0.919964729547446,0.7190649869797573
786,0.7160993923559859,0.2628475433053609,45.32518490506249,10,0.0033936431401278264,0.9201972399484832,0.7173810007170182
787,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0034008232020820476,0.9201255847015144,0.7194618976367491
788,0.7133812580782846,0.26206475325779954,45.1316504820485,10,0.003399258595672714,0.9205171874461737,0.7201467155632413
