trial,roc_auc_mean,roc_auc_std,value,kernel,nu,gamma
346,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020555371268313875,0.0698829647094896
347,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.002041619555750271,0.06985339991129462
348,0.8868107984442918,0.037186801601479864,84.96239968428118,rbf,0.0020360837742225664,0.06987899870651113
349,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020513876698940083,0.06993428094227278
350,0.5595711317013651,0.1550349315311686,40.453620017019645,sigmoid,0.0020359381010601352,0.06984598167549166
351,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.002049720045789986,0.06997577312206123
352,0.5671089758255167,0.1629434683151846,40.416550751033206,sigmoid,0.002057404098619332,0.07009698047933934
353,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020228486646125393,0.06973789657908423
354,0.2337541943109891,0.1028814375698666,13.087275674112247,poly,0.002046230674985835,0.06984166882418537
355,0.21224881796690306,0.119617400292018,9.263141767488506,poly,0.0020461254687998884,0.06992600472056863
