params,fold_scores,mean_test_roc_auc,std_test_roc_auc,mean_fit_time,std_fit_time,mean_score_time,std_score_time,roc_auc_adjusted
"{'n_estimators': 212.59634399414062, 'contamination': 0.00010000028851209208, 'max_samples': 0.7784221768379211, 'max_features': 0.30000001192092896}","{'roc_auc': [0.8623670212765957, 0.9341755319148937, 0.939516129032258], 'fit_time': [0.5096406936645508, 0.41316771507263184, 0.4431180953979492], 'score_time': [0.007090330123901367, 0.00498652458190918, 0.007940292358398438]}",0.9120195607412492,0.035177279607337686,0.45530883471171063,0.04031723778039428,0.006672382354736328,0.0012415571600934846,0.8768422811339116
"{'n_estimators': 241.51438903808594, 'contamination': 0.0036214282736182213, 'max_samples': 0.7056610584259033, 'max_features': 0.30005720257759094}","{'roc_auc': [0.8570478723404255, 0.9275265957446809, 0.9408602150537635], 'fit_time': [0.6396071910858154, 0.4792909622192383, 0.5378704071044922], 'score_time': [0.009525299072265625, 0.007901191711425781, 0.007978200912475586]}",0.9084782277129566,0.036771886374226334,0.552256186803182,0.06623461483068911,0.008468230565388998,0.0007481211913562176,0.8717063413387303
"{'n_estimators': 203.66233825683594, 'contamination': 0.00011856350465677679, 'max_samples': 0.944347620010376, 'max_features': 0.30000001192092896}","{'roc_auc': [0.8497340425531914, 0.9335106382978724, 0.9186827956989247], 'fit_time': [0.49806737899780273, 0.6387207508087158, 0.5310869216918945], 'score_time': [0.006979942321777344, 0.007436513900756836, 0.014803886413574219]}",0.9006424921833295,0.03650314061230918,0.5559583504994711,0.06005432945060386,0.009740114212036133,0.0035854758943535295,0.8641393515710203
"{'n_estimators': 103.31295776367188, 'contamination': 0.00010005621879827231, 'max_samples': 0.9540545344352722, 'max_features': 0.30007582902908325}","{'roc_auc': [0.8630319148936171, 0.9401595744680851, 0.9495967741935484], 'fit_time': [0.3471851348876953, 0.38283228874206543, 0.4902937412261963], 'score_time': [0.004986286163330078, 0.008594512939453125, 0.006567239761352539]}",0.9175960878517503,0.03877457855019934,0.40677038828531903,0.06082648962058142,0.006716012954711914,0.0014768040299420432,0.8788215093015509
"{'n_estimators': 75.52063751220703, 'contamination': 0.0001, 'max_samples': 0.8325283527374268, 'max_features': 0.9999909400939941}","{'roc_auc': [0.875, 0.9394946808510638, 0.9287634408602151], 'fit_time': [0.2212069034576416, 0.17391443252563477, 0.17505693435668945], 'score_time': [0.004059791564941406, 0.001994609832763672, 0.005547761917114258]}",0.9144193739037596,0.028215895722784847,0.19005942344665527,0.022029532615477576,0.0038673877716064453,0.0014569344181988174,0.8862034781809748
"{'n_estimators': 54.61258316040039, 'contamination': 0.004999847617000341, 'max_samples': 0.499164342880249, 'max_features': 0.8581833243370056}","{'roc_auc': [0.8351063829787234, 0.9448138297872339, 0.9294354838709677], 'fit_time': [0.11734485626220703, 0.14395904541015625, 0.17614531517028809], 'score_time': [0.0029921531677246094, 0.0023415088653564453, 0.004986286163330078]}",0.9031185655456418,0.04849993892722583,0.14581640561421713,0.02404108749822484,0.0034399827321370444,0.0011252037528200693,0.854618626618416
"{'n_estimators': 201.0334930419922, 'contamination': 0.00015194379375316203, 'max_samples': 0.9163707494735718, 'max_features': 0.9646846055984497}","{'roc_auc': [0.8663563829787234, 0.9248670212765957, 0.9200268817204301], 'fit_time': [0.5146827697753906, 0.42215681076049805, 0.4803597927093506], 'score_time': [0.006074190139770508, 0.00764775276184082, 0.010970592498779297]}",0.9037500953252496,0.026515077849176765,0.4723997910817464,0.03819061396329374,0.008230845133463541,0.0020410269556786305,0.8772350174760729
"{'n_estimators': 41.03373718261719, 'contamination': 0.004736598581075668, 'max_samples': 0.5777512192726135, 'max_features': 0.9949944019317627}","{'roc_auc': [0.8410904255319148, 0.9481382978723404, 0.9415322580645161], 'fit_time': [0.07624411582946777, 0.10879111289978027, 0.1302318572998047], 'score_time': [0.0026967525482177734, 0.002991199493408203, 0.0030930042266845703]}",0.9102536604895904,0.04898009624901134,0.1050890286763509,0.022195316742727622,0.002926985422770182,0.00016802069976219595,0.8612735642405791
"{'n_estimators': 84.58824920654297, 'contamination': 0.004998639691621065, 'max_samples': 0.8319815397262573, 'max_features': 1.0}","{'roc_auc': [0.8789893617021277, 0.9381648936170213, 0.9186827956989247], 'fit_time': [0.36899352073669434, 0.16728806495666504, 0.17183208465576172], 'score_time': [0.004448652267456055, 0.0025854110717773438, 0.0019953250885009766]}",0.9119456836726911,0.024623530794657393,0.2360378901163737,0.0940321286014938,0.003009796142578125,0.001045555857901706,0.8873221528780337
"{'n_estimators': 237.93727111816406, 'contamination': 0.004999978467822075, 'max_samples': 0.7665760517120361, 'max_features': 0.33182212710380554}","{'roc_auc': [0.8610372340425533, 0.9355053191489362, 0.9294354838709677], 'fit_time': [0.44724178314208984, 0.5161566734313965, 0.41641974449157715], 'score_time': [0.012348413467407227, 0.008066415786743164, 0.0069844722747802734]}",0.9086593456874859,0.03376497063740494,0.4599394003550212,0.041695610166628976,0.009133100509643555,0.0023160783669875936,0.8748943750500809
"{'n_estimators': 133.85324096679688, 'contamination': 0.004999997094273567, 'max_samples': 0.6823176145553589, 'max_features': 0.30313998460769653}","{'roc_auc': [0.8730053191489362, 0.9361702127659574, 0.9301075268817204], 'fit_time': [0.22301101684570312, 0.19455504417419434, 0.1976635456085205], 'score_time': [0.003989458084106445, 0.003992557525634766, 0.003990650177001953]}",0.9130943529322048,0.02845507584819459,0.205076535542806,0.012744931279918752,0.003990888595581055,1.2765231453743784e-06,0.8846392770840101
"{'n_estimators': 212.8193359375, 'contamination': 0.004999995697289705, 'max_samples': 0.3563830256462097, 'max_features': 0.30000001192092896}","{'roc_auc': [0.824468085106383, 0.9328457446808511, 0.9220430107526881], 'fit_time': [0.35193967819213867, 0.46724939346313477, 0.3190310001373291], 'score_time': [0.01084589958190918, 0.009630918502807617, 0.005987882614135742]}",0.8931189468466408,0.04874341239826265,0.3794066905975342,0.0635505080382495,0.008821566899617514,0.0020641979439939783,0.8443755344483782
"{'n_estimators': 190.6222686767578, 'contamination': 0.00465833954513073, 'max_samples': 0.3437096178531647, 'max_features': 0.30000343918800354}","{'roc_auc': [0.839095744680851, 0.9295212765957447, 0.918010752688172], 'fit_time': [0.30333614349365234, 0.277724027633667, 0.2873375415802002], 'score_time': [0.004987955093383789, 0.006054878234863281, 0.006127834320068359]}",0.8955425913215892,0.040189616502433106,0.28946590423583984,0.010563855527276941,0.00572355588277181,0.0005210003445957416,0.8553529748191561
"{'n_estimators': 250.47854614257812, 'contamination': 0.004784019663929939, 'max_samples': 0.34269478917121887, 'max_features': 0.30000004172325134}","{'roc_auc': [0.8138297872340425, 0.9308510638297873, 0.9213709677419355], 'fit_time': [0.5112128257751465, 0.37955403327941895, 0.3670382499694824], 'score_time': [0.010028839111328125, 0.0071675777435302734, 0.006981372833251953]}",0.8886839396019218,0.05307118584501379,0.4192683696746826,0.06521502109009814,0.008059263229370117,0.0013947735618481678,0.835612753756908
"{'n_estimators': 112.86953735351562, 'contamination': 0.00498662143945694, 'max_samples': 0.861554741859436, 'max_features': 0.30000039935112}","{'roc_auc': [0.8716755319148937, 0.9368351063829786, 0.9260752688172043], 'fit_time': [0.1703200340270996, 0.17192769050598145, 0.1739521026611328], 'score_time': [0.0029914379119873047, 0.0029921531677246094, 0.003988742828369141]}",0.9115286357050255,0.028520705196876748,0.17206660906473795,0.0014860359832021101,0.003324111302693685,0.00046996554950971706,0.8830079305081487
"{'n_estimators': 223.67742919921875, 'contamination': 0.004942866507917643, 'max_samples': 0.5408642292022705, 'max_features': 0.30000001192092896}","{'roc_auc': [0.8351063829787234, 0.9222074468085106, 0.9381720430107527], 'fit_time': [0.4642519950866699, 0.48302531242370605, 0.33480024337768555], 'score_time': [0.009973764419555664, 0.00820612907409668, 0.006402015686035156]}",0.8984952909326621,0.04529409322542223,0.4273591836293538,0.06589626912222568,0.0081939697265625,0.001458185662881715,0.8532011977072399
"{'n_estimators': 192.23468017578125, 'contamination': 0.004999999888241291, 'max_samples': 0.9448246955871582, 'max_features': 0.4072634279727936}","{'roc_auc': [0.8523936170212766, 0.9341755319148936, 0.9220430107526882], 'fit_time': [0.2996795177459717, 0.3121507167816162, 0.4060227870941162], 'score_time': [0.0068929195404052734, 0.004986763000488281, 0.007235050201416016]}",0.9028707198962861,0.03603473281366708,0.33928434054056805,0.047465060045134046,0.0063715775807698565,0.000989123151625128,0.866835987082619
"{'n_estimators': 115.8326187133789, 'contamination': 0.004999999888241291, 'max_samples': 0.4815404415130615, 'max_features': 0.30000001192092896}","{'roc_auc': [0.8444148936170213, 0.930186170212766, 0.9280913978494624], 'fit_time': [0.1773672103881836, 0.1992204189300537, 0.1735079288482666], 'score_time': [0.003988504409790039, 0.004207134246826172, 0.003989219665527344]}",0.9008974872264166,0.039948379637114936,0.1833651860555013,0.011321508163102699,0.0040616194407145185,0.0001028949204965161,0.8609491075893017
"{'n_estimators': 217.4352264404297, 'contamination': 0.00010714823292801157, 'max_samples': 0.4840009808540344, 'max_features': 0.30150118470191956}","{'roc_auc': [0.8324468085106383, 0.9288563829787234, 0.9375], 'fit_time': [0.33037447929382324, 0.3365318775177002, 0.4345118999481201], 'score_time': [0.006561994552612305, 0.005984067916870117, 0.007466316223144531]}",0.8996010638297873,0.047616163463014005,0.36713941891988117,0.04770581228143423,0.006670792897542317,0.0006099960766310851,0.8519849003667733
"{'n_estimators': 216.19717407226562, 'contamination': 0.004999999888241291, 'max_samples': 0.5971258878707886, 'max_features': 0.3093050718307495}","{'roc_auc': [0.8490691489361704, 0.9208776595744681, 0.9435483870967742], 'fit_time': [0.3671448230743408, 0.3244917392730713, 0.33422398567199707], 'score_time': [0.006981611251831055, 0.006160736083984375, 0.006177663803100586]}",0.9044983985358043,0.04027233752823019,0.3419535160064697,0.01825067339092232,0.006440003712972005,0.00038303670975537655,0.864226061007574
"{'n_estimators': 104.98199462890625, 'contamination': 0.004999999888241291, 'max_samples': 0.584330677986145, 'max_features': 0.6926045417785645}","{'roc_auc': [0.8710106382978723, 0.9202127659574467, 0.9529569892473119], 'fit_time': [0.17455649375915527, 0.17551636695861816, 0.2154843807220459], 'score_time': [0.0053861141204833984, 0.002991914749145508, 0.00536656379699707]}",0.9147267978342103,0.033678608375535685,0.1885190804799398,0.019071372997243066,0.004581530888875325,0.00112405668823663,0.8810481894586746
"{'n_estimators': 197.3472137451172, 'contamination': 0.004963466431945562, 'max_samples': 0.40754246711730957, 'max_features': 1.0}","{'roc_auc': [0.8211436170212766, 0.9242021276595745, 0.9166666666666666], 'fit_time': [0.5115382671356201, 0.29495835304260254, 0.28946614265441895], 'score_time': [0.006147861480712891, 0.004986286163330078, 0.004990577697753906]}",0.8873374704491725,0.04690711009942412,0.36532092094421387,0.10341558663689653,0.005374908447265625,0.0005465631395385928,0.8404303603497484
"{'n_estimators': 38.17494583129883, 'contamination': 0.004999999888241291, 'max_samples': 0.31953567266464233, 'max_features': 1.0}","{'roc_auc': [0.8317819148936171, 0.9308510638297872, 0.9045698924731183], 'fit_time': [0.07548975944519043, 0.07277464866638184, 0.07242822647094727], 'score_time': [0.001998424530029297, 0.001993894577026367, 0.0019969940185546875]}",0.8890676237321742,0.041903972125337585,0.07356421152750652,0.0013688932687503641,0.0019964377085367837,1.8907192950837323e-06,0.8471636516068366
"{'n_estimators': 92.86351013183594, 'contamination': 0.004999991971999407, 'max_samples': 0.8278465867042542, 'max_features': 0.9999999403953552}","{'roc_auc': [0.8836436170212766, 0.9375, 0.9354838709677419], 'fit_time': [0.17658329010009766, 0.17680644989013672, 0.22025084495544434], 'score_time': [0.002991914749145508, 0.003630399703979492, 0.0029914379119873047]}",0.9188758293296728,0.02492652913633196,0.19121352831522623,0.020532685622703908,0.0032045841217041016,0.0003010971486910455,0.8939493001933408
"{'n_estimators': 74.58393096923828, 'contamination': 0.0001, 'max_samples': 0.47880104184150696, 'max_features': 0.30000001192092896}","{'roc_auc': [0.8490691489361702, 0.9348404255319149, 0.9321236559139785], 'fit_time': [0.16359877586364746, 0.13664770126342773, 0.12221384048461914], 'score_time': [0.0039865970611572266, 0.0019943714141845703, 0.0019960403442382812]}",0.9053444101273546,0.03980807268123093,0.1408201058705648,0.017150994902839334,0.002659002939860026,0.000938751053087397,0.8655363374461236
"{'n_estimators': 159.16561889648438, 'contamination': 0.0001242378493770957, 'max_samples': 0.8844150304794312, 'max_features': 0.5632625818252563}","{'roc_auc': [0.8789893617021276, 0.9348404255319149, 0.9206989247311828], 'fit_time': [0.2756681442260742, 0.24229741096496582, 0.2519841194152832], 'score_time': [0.003989696502685547, 0.0049855709075927734, 0.009839296340942383]}",0.9115095706550752,0.023708908367697318,0.2566498915354411,0.014017335260406273,0.006271521250406901,0.0025553480884961547,0.8878006622873779
"{'n_estimators': 203.7691650390625, 'contamination': 0.004999999888241291, 'max_samples': 0.8261427283287048, 'max_features': 0.9999951720237732}","{'roc_auc': [0.8683510638297872, 0.9355053191489362, 0.9206989247311828], 'fit_time': [0.43058252334594727, 0.3226461410522461, 0.3211052417755127], 'score_time': [0.006979942321777344, 0.005982398986816406, 0.006016254425048828]}",0.9081851025699686,0.02880822001535014,0.35811130205790204,0.05124875301820118,0.006326198577880859,0.0004624732134133619,0.8793768825546185
"{'n_estimators': 6.494086742401123, 'contamination': 0.00010000495967688039, 'max_samples': 0.47510796785354614, 'max_features': 0.30263882875442505}","{'roc_auc': [0.7267287234042553, 0.9109042553191489, 0.8585349462365592], 'fit_time': [0.01175689697265625, 0.01246500015258789, 0.012923002243041992], 'score_time': [0.0, 0.0009946823120117188, 0.000997304916381836]}",0.8320559749866545,0.07748551941222503,0.012381633122762045,0.00047969637734150054,0.0006639957427978516,0.00046951711318025,0.7545704555744295
"{'n_estimators': 173.21124267578125, 'contamination': 0.00499916123226285, 'max_samples': 0.379355251789093, 'max_features': 0.9999701976776123}","{'roc_auc': [0.8464095744680852, 0.9281914893617021, 0.9240591397849462], 'fit_time': [0.3062713146209717, 0.2641792297363281, 0.3258357048034668], 'score_time': [0.004387855529785156, 0.010307788848876953, 0.008599281311035156]}",0.8995534012049111,0.03761620943539692,0.29876208305358887,0.025725106394021736,0.007764975229899089,0.0024877637352166667,0.8619371917695142
"{'n_estimators': 28.5308837890625, 'contamination': 0.004999999888241291, 'max_samples': 0.6354162693023682, 'max_features': 0.9999999403953552}","{'roc_auc': [0.8796542553191489, 0.9521276595744681, 0.9455645161290323], 'fit_time': [0.084259033203125, 0.10553956031799316, 0.11777973175048828], 'score_time': [0.001993894577026367, 0.001995086669921875, 0.002992391586303711]}",0.9257821436742164,0.03272720861958261,0.10252610842386882,0.013849668516236577,0.002327124277750651,0.00047041527692273633,0.8930549350546338
"{'n_estimators': 109.06861114501953, 'contamination': 0.0002673341368790716, 'max_samples': 0.7891077995300293, 'max_features': 1.0}","{'roc_auc': [0.8776595744680851, 0.9348404255319149, 0.9280913978494624], 'fit_time': [0.18599367141723633, 0.17636418342590332, 0.1647179126739502], 'score_time': [0.003989219665527344, 0.002991199493408203, 0.002991199493408203]}",0.9135304659498208,0.02551376080256134,0.17569192250569662,0.008698790283108602,0.0033238728841145835,0.00047047122097760647,0.8880167051472595
"{'n_estimators': 86.70301818847656, 'contamination': 0.0001, 'max_samples': 0.6785086989402771, 'max_features': 0.9960883855819702}","{'roc_auc': [0.8470744680851063, 0.9434840425531916, 0.9354838709677419], 'fit_time': [0.15358567237854004, 0.13325238227844238, 0.12875699996948242], 'score_time': [0.002991914749145508, 0.0019948482513427734, 0.003030061721801758]}",0.90868079386868,0.04368451456189797,0.13853168487548828,0.010801821461601014,0.002672274907430013,0.0004792660733968579,0.864996279306782
"{'n_estimators': 220.06002807617188, 'contamination': 0.0005614464753307402, 'max_samples': 0.6552619338035583, 'max_features': 0.9964327216148376}","{'roc_auc': [0.8444148936170213, 0.9208776595744682, 0.9395161290322581], 'fit_time': [0.48679637908935547, 0.48395538330078125, 0.3354001045227051], 'score_time': [0.01050877571105957, 0.006981372833251953, 0.0059850215911865234]}",0.9016028940745825,0.04114769076698199,0.43538395563761395,0.07070877209650803,0.007825056711832682,0.0019407798603482155,0.8604552033076005
"{'n_estimators': 200.13282775878906, 'contamination': 0.004999993834644556, 'max_samples': 0.3283149302005768, 'max_features': 0.30007660388946533}","{'roc_auc': [0.8331117021276596, 0.9148936170212767, 0.9186827956989247], 'fit_time': [0.3003065586090088, 0.29723334312438965, 0.3707294464111328], 'score_time': [0.005983829498291016, 0.004987001419067383, 0.008974552154541016]}",0.8888960382826202,0.03947580346617432,0.32275644938151044,0.03394522545078414,0.006648461023966472,0.0016943910441385406,0.8494202348164459
"{'n_estimators': 162.52687072753906, 'contamination': 0.004999629687517881, 'max_samples': 0.9151340126991272, 'max_features': 0.999989926815033}","{'roc_auc': [0.8776595744680851, 0.9275265957446809, 0.9240591397849462], 'fit_time': [0.264354944229126, 0.24198031425476074, 0.2460019588470459], 'score_time': [0.00537419319152832, 0.005056142807006836, 0.004030466079711914]}",0.9097484366659042,0.02273436635831515,0.2507790724436442,0.009738981033576498,0.00482026735941569,0.0005733693154444512,0.887014070307589
"{'n_estimators': 37.22807693481445, 'contamination': 0.00022219980019144714, 'max_samples': 0.4267011880874634, 'max_features': 0.9710995554924011}","{'roc_auc': [0.8394281914893618, 0.9707446808510638, 0.9509408602150536], 'fit_time': [0.05497241020202637, 0.05621194839477539, 0.0590057373046875], 'score_time': [0.0022132396697998047, 0.001994609832763672, 0.001994609832763672]}",0.9203712441851598,0.05780358214235435,0.056730031967163086,0.001686858978545373,0.0020674864451090493,0.00010306309355863954,0.8625676620428054
"{'n_estimators': 172.0208282470703, 'contamination': 0.0001, 'max_samples': 0.4625995457172394, 'max_features': 1.0}","{'roc_auc': [0.8244680851063829, 0.9255319148936171, 0.9274193548387097], 'fit_time': [0.3141913414001465, 0.30069732666015625, 0.32625770568847656], 'score_time': [0.009804010391235352, 0.006342172622680664, 0.005735874176025391]}",0.89247311827957,0.04809299332232143,0.31371545791625977,0.010440405255082337,0.007294019063313802,0.0017920085195640462,0.8443801249572486
"{'n_estimators': 168.08096313476562, 'contamination': 0.0047699701972305775, 'max_samples': 0.32509201765060425, 'max_features': 0.9999901056289673}","{'roc_auc': [0.8331117021276595, 0.9142287234042554, 0.9186827956989247], 'fit_time': [0.2538321018218994, 0.24434494972229004, 0.250446081161499], 'score_time': [0.003989219665527344, 0.005077362060546875, 0.005982160568237305]}",0.8886744070769467,0.039330821891257084,0.2495410442352295,0.0039256279853219405,0.005016247431437175,0.0008147615638299796,0.8493435851856896
"{'n_estimators': 38.32845687866211, 'contamination': 0.00010000321344705299, 'max_samples': 0.740104615688324, 'max_features': 0.9999995231628418}","{'roc_auc': [0.8238031914893618, 0.942154255319149, 0.9361559139784945], 'fit_time': [0.06901097297668457, 0.06199455261230469, 0.06195187568664551], 'score_time': [0.0029931068420410156, 0.0019948482513427734, 0.001991748809814453]}",0.9007044535956684,0.05443251546558612,0.06431913375854492,0.003317677075570685,0.0023265679677327475,0.00047131585648235724,0.8462719381300823
"{'n_estimators': 206.34527587890625, 'contamination': 0.00010166461288463324, 'max_samples': 0.9185144901275635, 'max_features': 0.9999996423721313}","{'roc_auc': [0.8650265957446808, 0.9268617021276596, 0.9173387096774195], 'fit_time': [0.4066433906555176, 0.40821075439453125, 0.33542442321777344], 'score_time': [0.009828567504882812, 0.007939815521240234, 0.00598454475402832]}",0.9030756691832532,0.027184196860826404,0.3834261894226074,0.03394840522872172,0.007917642593383789,0.0015693940351441443,0.8758914723224268
"{'n_estimators': 175.29066467285156, 'contamination': 0.00497764116153121, 'max_samples': 0.6339067220687866, 'max_features': 0.9999998211860657}","{'roc_auc': [0.8716755319148936, 0.9089095744680852, 0.9348118279569891], 'fit_time': [0.2887880802154541, 0.2596278190612793, 0.2867469787597656], 'score_time': [0.005028247833251953, 0.005465984344482422, 0.0049190521240234375]}",0.905132311446656,0.025913301043139682,0.2783876260121663,0.013291332800338118,0.0051377614339192705,0.0002363311729930259,0.8792190104035162
"{'n_estimators': 215.46568298339844, 'contamination': 0.00499969907104969, 'max_samples': 0.946924090385437, 'max_features': 1.0}","{'roc_auc': [0.8503989361702128, 0.9355053191489362, 0.9227150537634408], 'fit_time': [0.5745527744293213, 0.3241095542907715, 0.32738423347473145], 'score_time': [0.010418176651000977, 0.004985332489013672, 0.005949258804321289]}",0.9028731030275298,0.0374704449104893,0.4086821873982747,0.11729583571027422,0.0071175893147786455,0.0023668116469713774,0.8654026581170404
"{'n_estimators': 108.33692932128906, 'contamination': 0.00010056543396785855, 'max_samples': 0.6367294788360596, 'max_features': 0.9716730117797852}","{'roc_auc': [0.8723404255319148, 0.9242021276595745, 0.9442204301075268], 'fit_time': [0.20266985893249512, 0.16059613227844238, 0.17558908462524414], 'score_time': [0.0029916763305664062, 0.002952098846435547, 0.0029921531677246094]}",0.913587661099672,0.03028953548351823,0.17961835861206055,0.017411220621304593,0.002978642781575521,1.8770406015058544e-05,0.8832981256161538
"{'n_estimators': 96.12590789794922, 'contamination': 0.004999999888241291, 'max_samples': 0.333092600107193, 'max_features': 0.4961119294166565}","{'roc_auc': [0.831781914893617, 0.9222074468085106, 0.9327956989247311], 'fit_time': [0.2016761302947998, 0.20422148704528809, 0.1668260097503662], 'score_time': [0.004456996917724609, 0.002991914749145508, 0.00299072265625]}",0.8955950202089529,0.04532925529360172,0.19090787569681802,0.01706012721414021,0.0034798781077067056,0.0006909275079868949,0.8502657649153511
"{'n_estimators': 76.35964965820312, 'contamination': 0.004999999888241291, 'max_samples': 0.6139458417892456, 'max_features': 0.30001121759414673}","{'roc_auc': [0.8796542553191489, 0.9295212765957448, 0.948252688172043], 'fit_time': [0.1372072696685791, 0.1147005558013916, 0.11626648902893066], 'score_time': [0.0029523372650146484, 0.0019953250885009766, 0.0025420188903808594]}",0.9191427400289789,0.028950783103041493,0.12272477149963379,0.010260607572277125,0.0024965604146321616,0.00039201864858864823,0.8901919569259374
"{'n_estimators': 216.96820068359375, 'contamination': 0.0016080797649919987, 'max_samples': 0.9244890809059143, 'max_features': 1.0}","{'roc_auc': [0.8583776595744681, 0.9295212765957447, 0.9227150537634409], 'fit_time': [0.344008207321167, 0.3458068370819092, 0.4275848865509033], 'score_time': [0.006664276123046875, 0.00498652458190918, 0.0069811344146728516]}",0.9035379966445513,0.0320538422088355,0.3724666436513265,0.03898139977396587,0.006210645039876302,0.0008751963459526329,0.8714841544357158
"{'n_estimators': 72.40450286865234, 'contamination': 0.0049933078698813915, 'max_samples': 0.5153034925460815, 'max_features': 0.9999994039535522}","{'roc_auc': [0.8457446808510638, 0.9315159574468086, 0.9186827956989247], 'fit_time': [0.12235522270202637, 0.11978840827941895, 0.10848236083984375], 'score_time': [0.001995086669921875, 0.0019943714141845703, 0.0019981861114501953]}",0.8986478113322658,0.037773257040267204,0.11687533060709636,0.006026529692702567,0.0019958813985188804,1.6556315943399795e-06,0.8608745542919986
"{'n_estimators': 241.74807739257812, 'contamination': 0.0010070232674479485, 'max_samples': 0.6769841909408569, 'max_features': 0.9916983842849731}","{'roc_auc': [0.8557180851063829, 0.9235372340425532, 0.9401881720430108], 'fit_time': [0.36029577255249023, 0.38437414169311523, 0.42434191703796387], 'score_time': [0.007019519805908203, 0.008913278579711914, 0.01255178451538086]}",0.9064811637306489,0.03653291709891078,0.38967061042785645,0.026413589831210116,0.009494860967000326,0.0022956722702833997,0.8699482466317381
"{'n_estimators': 210.05213928222656, 'contamination': 0.00010092174488818273, 'max_samples': 0.3924711048603058, 'max_features': 1.0}","{'roc_auc': [0.8218085106382979, 0.9261968085106382, 0.9274193548387096], 'fit_time': [0.39045238494873047, 0.31896495819091797, 0.3129384517669678], 'score_time': [0.00658869743347168, 0.0059833526611328125, 0.005025625228881836]}",0.8918082246625486,0.04949978873684703,0.34078526496887207,0.035206029788846446,0.005865891774495442,0.0006435041953282389,0.8423084359257016
"{'n_estimators': 120.43022918701172, 'contamination': 0.0034162739757448435, 'max_samples': 0.9236347079277039, 'max_features': 0.9999998211860657}","{'roc_auc': [0.867686170212766, 0.9321808510638298, 0.926747311827957], 'fit_time': [0.1878218650817871, 0.17575407028198242, 0.19492077827453613], 'score_time': [0.0039899349212646484, 0.003944873809814453, 0.003987789154052734]}",0.9088714443681841,0.029206745141030534,0.18616557121276855,0.007911938483640484,0.003974199295043945,2.075474471361195e-05,0.8796646992271536
"{'n_estimators': 128.92279052734375, 'contamination': 0.0001023183940560557, 'max_samples': 0.37347015738487244, 'max_features': 0.9614171981811523}","{'roc_auc': [0.8377659574468085, 0.9308510638297871, 0.9327956989247311], 'fit_time': [0.2811703681945801, 0.21466827392578125, 0.1923809051513672], 'score_time': [0.0067386627197265625, 0.0029947757720947266, 0.0044858455657958984]}",0.9004709067337755,0.0443462016428612,0.22940651575724283,0.037716521720924906,0.0047397613525390625,0.0015389449392857987,0.8561247050909143
"{'n_estimators': 236.739990234375, 'contamination': 0.004999999888241291, 'max_samples': 0.6685497760772705, 'max_features': 0.6643213033676147}","{'roc_auc': [0.8577127659574468, 0.9175531914893617, 0.9408602150537635], 'fit_time': [0.5194311141967773, 0.3607449531555176, 0.4553380012512207], 'score_time': [0.007269859313964844, 0.008028984069824219, 0.009974479675292969]}",0.905375390833524,0.03501998186194212,0.4451713562011719,0.06518100403329904,0.00842444101969401,0.0011390149177038637,0.8703554089715819
"{'n_estimators': 112.393310546875, 'contamination': 0.00010000423208111897, 'max_samples': 0.5045185089111328, 'max_features': 0.30000728368759155}","{'roc_auc': [0.851063829787234, 0.9235372340425532, 0.9334677419354839], 'fit_time': [0.20770263671875, 0.16329240798950195, 0.171034574508667], 'score_time': [0.003989458084106445, 0.002995014190673828, 0.004089832305908203]}",0.9026896019217571,0.03672936162542766,0.180676539738973,0.01936995481104442,0.003691434860229492,0.0004941457665094695,0.8659602402963295
"{'n_estimators': 182.99142456054688, 'contamination': 0.004986096173524857, 'max_samples': 0.8954107761383057, 'max_features': 0.30000004172325134}","{'roc_auc': [0.8656914893617021, 0.9414893617021276, 0.9200268817204301], 'fit_time': [0.2873566150665283, 0.2697889804840088, 0.30980968475341797], 'score_time': [0.005575418472290039, 0.004986763000488281, 0.0069751739501953125]}",0.90906924426142,0.03189965231624722,0.2889850934346517,0.016378912232938646,0.005845785140991211,0.0008339736718015069,0.8771695919451727
"{'n_estimators': 164.94970703125, 'contamination': 0.004999988246709108, 'max_samples': 0.9247973561286926, 'max_features': 0.302864134311676}","{'roc_auc': [0.8643617021276595, 0.9288563829787234, 0.9193548387096775], 'fit_time': [0.3728511333465576, 0.24672842025756836, 0.25098323822021484], 'score_time': [0.00552821159362793, 0.0039899349212646484, 0.00579833984375]}",0.9041909746053535,0.028429421912881645,0.2901875972747803,0.058477750845322016,0.005105495452880859,0.0007964918047929036,0.8757615526924718
"{'n_estimators': 239.28370666503906, 'contamination': 0.0018486280459910631, 'max_samples': 0.8433558344841003, 'max_features': 0.3054754137992859}","{'roc_auc': [0.8610372340425532, 0.9321808510638298, 0.9227150537634409], 'fit_time': [0.39507603645324707, 0.3674187660217285, 0.47896528244018555], 'score_time': [0.0071413516998291016, 0.014062166213989258, 0.007978200912475586]}",0.9053110462899413,0.031543918249753965,0.4138200283050537,0.04742825637513796,0.009727239608764648,0.0030842363350527986,0.8737671280401873
"{'n_estimators': 153.58221435546875, 'contamination': 0.0001, 'max_samples': 0.4729992151260376, 'max_features': 0.3000197410583496}","{'roc_auc': [0.834441489361702, 0.9288563829787234, 0.9280913978494624], 'fit_time': [0.2619357109069824, 0.22423458099365234, 0.2261514663696289], 'score_time': [0.003948688507080078, 0.004987955093383789, 0.0050618648529052734]}",0.8971297567299626,0.04432839909725209,0.2374405860900879,0.017338338390833763,0.00466616948445638,0.0005082321502428926,0.8528013576327106
